running test Test_10/1 - random = 864Test_10, 0, -290;-119;0;0;0;0;-6;0;0;0;0;-326;-196;-276;-319;0;-285;-296;-258;-346;0;0;0;0;-257;-353;-271;-385;0;0;0;-29;-193;0;-132;0;-381;-305;-361;0;-308;-272;0;0;0;-52;0;0;0;-256;-308;-369;-374;-290;-300;0;0;0;0;-8;-358;0;0;-145;0;0;-231;-56;0;0;-90;-358;0;0;0;0;-37;0;-374;-334;0;-336;0;0;-358;-292;-377;-288;-296;-248;0;0;0;0;0;0;-100;-96;0;-90;
running test Test_10/2 - random = 137Test_10, 1, -377;0;-321;0;0;0;-325;-475;-378;-400;-436;0;0;0;-457;-413;-214;-319;0;0;-486;0;-443;-463;0;0;-286;-6;-204;-86;0;-283;-228;-346;-101;0;0;0;0;-457;0;-50;-367;-364;0;-76;0;-4;-147;0;-204;-466;-37;-69;-490;-489;0;-453;-263;0;0;-368;-359;-467;0;-387;0;0;-195;-422;-386;0;-428;0;-96;-4;0;-466;0;-126;-465;0;-359;0;0;0;-450;-454;-313;0;0;0;-472;-351;0;-502;-119;0;-438;0;
running test Test_10/3 - random = 978Test_10, 2, 0;0;-465;-434;0;-28;-373;-121;-428;-314;-282;0;-403;-425;-475;-336;0;0;-347;-448;0;0;0;0;-426;-380;-467;-380;-402;-364;0;0;-341;-460;-447;-477;0;-417;-456;-472;0;-281;-401;-473;-470;-342;-230;0;0;-424;0;-455;-414;-327;0;0;0;-301;0;0;0;-426;-266;-421;0;-397;-397;-443;-438;0;-439;-18;-450;0;-331;-388;0;0;-3;0;0;0;-44;0;-311;-291;-14;-457;0;-432;-393;-310;-323;-390;-450;-134;-428;-212;-401;-281;
running test Test_10/4 - random = 243Test_10, 3, 0;-365;0;-186;0;0;0;-318;-392;0;-1;0;-305;0;-439;0;0;0;-148;-504;-11;0;-443;-453;-401;-12;0;0;-88;-113;0;-362;-282;0;0;0;0;-5;0;0;-363;0;0;-116;0;0;-257;0;-504;0;-140;-31;0;-411;-338;-8;0;-355;0;0;0;0;0;0;0;0;-538;0;0;0;0;0;0;0;-171;0;-330;0;0;0;-390;-158;-365;0;-425;-504;0;0;0;-461;0;-479;0;0;-159;-243;-363;0;-49;0;
running test Test_10/5 - random = 241Test_10, 4, -478;-522;0;0;-319;-426;-128;-58;0;-354;-402;-402;0;-313;-440;-421;-399;-461;-344;-444;-340;0;0;-42;-305;-287;0;0;-358;-32;-58;0;-307;-504;-115;-352;0;-421;-372;0;0;-369;-305;0;-437;-409;-506;0;-405;-392;0;0;0;0;-510;-43;0;0;-345;-407;-325;-58;-437;0;0;0;-438;-451;-368;0;-349;-505;-241;-429;-507;-420;0;0;0;-316;-362;-406;0;-288;0;0;-483;-473;-334;-272;-490;0;-262;-310;-304;-425;0;-94;-420;-82;
running test Test_10/6 - random = 637Test_10, 5, 0;0;-1;0;-553;-530;-305;0;-20;-580;-431;-96;0;-513;-88;0;-343;-514;0;-352;-552;-540;-568;0;-316;-569;-323;-439;-355;0;-427;0;-338;0;-439;0;-529;-18;0;0;-306;-374;-530;-451;0;-84;-424;0;0;0;-428;-384;0;-402;0;0;0;-510;-550;-474;0;0;0;0;0;0;0;0;-328;-273;0;0;0;0;0;0;0;-607;-464;0;-110;0;-485;0;0;-338;0;-356;0;-15;0;-228;0;0;-39;-40;-581;0;0;0;
running test Test_10/7 - random = 812Test_10, 6, -294;-261;-369;-11;0;-3;0;0;-244;0;0;-335;-5;-271;0;-254;-309;0;-111;-271;-326;-359;0;0;-253;-392;0;-317;-315;-298;-282;0;-263;0;-56;-353;0;0;0;-224;0;-250;0;0;0;-337;-287;-334;-386;-286;-19;0;0;0;0;0;-281;-391;-266;0;-279;-238;-307;0;-312;-259;-26;-383;0;-303;-220;0;-9;0;-174;-322;-402;-289;0;0;-16;-267;-43;0;-345;-329;-217;-282;-351;-4;-359;-251;-350;-23;-316;-331;-17;-306;0;0;
running test Test_10/8 - random = 331Test_10, 7, -683;-94;-464;-417;0;-591;-25;0;-710;-738;-640;-539;-639;-255;0;0;0;-366;0;-251;-495;-179;-671;0;0;0;0;-609;0;0;0;0;-763;-659;0;-555;0;0;-59;0;0;0;0;0;0;0;-514;-531;0;-637;-26;-176;-162;0;-539;0;-496;-489;0;-499;0;0;-689;-726;-650;0;0;0;0;0;-495;-546;-194;-220;-470;0;-657;-723;-85;-661;-675;-760;0;0;-534;-523;-553;-485;-769;-512;-547;-469;-619;0;-661;-533;-217;0;-497;-440;
running test Test_10/9 - random = 232Test_10, 8, 0;-569;-57;0;-388;-334;-46;0;-361;-376;-66;-408;-106;0;-352;-408;-492;-91;0;0;-511;0;-378;-42;0;0;0;0;0;0;-314;0;-407;0;-405;0;0;0;-534;0;0;-365;0;0;-287;0;-471;0;-377;-457;-337;-486;-354;0;-367;0;-485;0;-358;-567;0;0;-384;-384;0;-532;0;-3;-361;-514;0;0;0;-344;-306;0;0;0;0;-65;0;0;0;-83;-412;0;-321;0;-97;0;-7;0;0;0;-61;0;-439;-352;0;0;
running test Test_10/10 - random = 474Test_10, 9, -462;0;0;0;0;0;0;0;0;0;0;-59;0;0;-405;-413;0;0;0;-487;0;-148;-565;-105;-93;-389;0;-521;0;0;0;-583;-325;-7;0;-619;0;0;-428;-489;0;-508;-416;-360;0;-443;0;0;-399;-411;-2;-340;0;-441;-97;-47;0;-375;-47;-434;0;-406;-436;0;-365;0;0;-322;0;-85;-352;0;0;0;-442;-97;0;-300;-73;0;-459;-19;-364;-199;-555;0;-18;-443;-459;0;-203;-468;0;0;0;-92;-409;-499;-481;-18;
